id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1553021,1,0,0.51,16,0.0,0,6.8,0.8,0,1
1553100,1,0,0.5,20,1.47,1,34.6,2.6,2,0
1553133,1,1,0.5,16,1.47,0,19.6,2.3,0,0
1553143,1,1,0.5,16,1.47,0,16.6,2.0,0,0
1553144,1,1,0.5,15,1.47,1,22.2,1.3,0,0
1553197,1,0,0.5,32,1.47,0,116.8,7.4,0,0
1553231,1,1,0.5,16,1.47,0,22.0,9.1,0,0
1553321,0,0,0.5,32,1.47,0,74.8,3.9,0,0
1553337,1,0,0.5,12,0.54,0,97.2,16.0,0,0
1553361,1,0,0.5,27,1.47,0,99.0,1.8,1,0
1553378,1,1,0.5,24,1.47,0,51.5,2.7,0,0
1553380,1,0,0.5,13,1.72,0,25.4,1.1,0,0
1553388,1,1,0.5,16,1.47,0,39.2,3.7,0,0
1553431,1,0,0.65,20,1.33,0,139.8,11.2,0,1
1553432,1,1,0.05,0,0.0,0,18.5,9.1,0,1
1553445,1,1,0.5,35,1.47,1,77.6,1.8,1,0
1553446,1,0,0.5,32,2.46,0,136.2,5.4,0,0
1553474,0,0,0.5,26,1.47,0,18.6,1.7,0,0
1553507,1,0,0.5,19,0.5,0,159.4,4.1,0,0
1553521,1,1,0.04,0,0.0,0,52.1,2.1,0,1
1553530,1,1,0.5,19,1.47,1,30.9,2.5,0,0
1553566,1,0,0.5,13,1.72,0,66.1,2.6,0,0
1553568,1,1,0.5,63,1.48,0,917.7,95.0,0,0
1553616,1,0,0.5,21,0.03,0,51.7,2.3,0,0
1553644,1,0,0.5,26,1.48,3,20.1,1.2,0,0
1553646,1,1,0.5,20,1.48,0,133.4,6.1,1,0
1553684,1,0,0.5,12,1.72,0,23.7,1.3,0,0
1553706,1,1,0.5,24,1.48,1,17.1,1.3,0,0
1553718,1,0,0.5,39,1.48,0,40.8,10.8,0,0
1553721,1,0,0.5,15,1.48,1,45.6,3.6,3,0
1553734,1,1,0.5,16,1.48,0,65.0,1.9,2,0
1553737,1,0,1.15,0,1.07,0,46.1,2.5,0,1
1553739,1,0,0.5,19,1.72,0,61.0,17.2,0,0
1553794,1,0,0.5,32,2.46,0,133.4,35.0,0,0
1553836,1,0,0.5,24,1.48,0,21.3,2.4,0,0
1553865,1,1,0.5,22,1.48,1,47.3,8.2,0,0
1553867,0,0,0.5,26,1.48,0,13.0,1.4,0,0
1553873,1,1,0.5,22,0.57,1,35.2,2.8,0,0
1553881,1,0,0.5,12,0.18,0,36.7,2.6,0,0
1553898,1,0,0.5,13,1.72,3,65.3,3.1,1,0
1553938,1,1,0.5,21,1.77,0,77.4,54.7,0,0
1553970,1,1,1.04,66,0.93,0,264.6,30.1,0,1
1554031,1,1,0.5,11,0.37,0,7.7,3.2,0,0
1554047,1,1,0.5,19,0.23,0,72.7,13.7,0,0
1554059,1,0,1.08,35,0.83,1,122.2,4.4,0,1
1554070,1,0,0.5,11,0.89,0,32.7,2.8,0,0
1554072,1,1,0.5,15,1.9,1,160.5,7.7,0,0
1554095,1,0,0.49,13,1.09,0,80.6,3.8,0,0
1554139,1,1,0.49,22,0.57,1,64.6,3.8,0,0
1554141,1,1,0.49,14,1.18,0,36.9,3.2,0,0
1554163,1,1,0.49,12,1.48,0,4.9,1.3,0,0
1554174,1,0,0.49,22,1.48,1,21.9,2.3,0,0
1554176,1,1,0.49,22,1.48,1,158.1,10.7,0,0
1554182,1,1,1.0,0,0.97,0,143.4,10.4,1,1
1554278,1,1,0.47,18,0.0,0,0.0,0.0,0,1
1554380,1,1,0.49,14,1.08,0,24.3,4.0,0,0
1554391,1,0,0.49,18,1.48,3,16.9,1.1,1,0
1554403,1,0,0.49,33,1.48,0,33.7,6.3,0,0
1554426,0,0,0.49,26,1.48,0,39.7,2.5,0,0
1554514,1,0,0.49,39,1.48,0,129.9,16.0,0,0
1554530,1,1,0.49,19,1.48,1,115.3,3.6,1,0
1554537,1,0,0.49,17,0.42,0,18.0,2.9,0,0
1554544,1,1,0.49,26,1.96,5,190.5,14.4,0,0
1554574,1,0,0.49,19,1.17,0,39.5,7.5,0,0
1554611,0,0,0.49,25,1.48,0,65.6,3.2,0,0
1554617,1,0,0.49,16,1.73,0,28.6,3.0,0,0
1554626,1,1,0.49,13,1.73,0,40.1,31.6,0,0
1554633,1,1,0.98,19,0.54,0,55.8,2.8,0,1
1554695,1,0,0.49,38,1.48,0,56.0,5.8,0,0
1554712,1,0,0.49,32,2.47,2,64.6,6.1,0,0
1554758,1,1,0.49,16,1.48,0,30.5,2.5,0,0
1554838,1,1,0.49,20,1.52,1,62.7,2.2,0,0
1554857,1,1,0.49,31,1.48,2,171.7,11.2,1,0
1554878,1,0,0.49,37,1.48,0,20.8,3.8,0,0
1554881,1,1,0.49,22,1.48,3,39.2,2.2,0,0
1554911,1,1,0.49,15,1.48,1,68.7,7.2,4,0
1554958,1,0,0.49,22,1.48,0,21.6,2.3,0,0
1554966,0,0,0.02,0,0.0,2,2.8,0.4,0,1
1555014,1,0,0.49,22,1.48,0,19.3,1.7,0,0
1555031,1,1,0.49,16,1.67,0,156.5,13.8,0,0
1555041,1,0,0.49,22,1.48,0,13.8,1.4,0,0
1555052,0,0,0.49,25,1.48,1,49.4,6.0,0,0
1555076,1,1,0.49,7,1.26,0,30.1,3.8,0,0
1555078,0,0,0.49,33,1.48,0,64.7,5.7,0,0
1555080,0,0,0.49,33,1.48,1,63.6,6.7,0,0
1555167,1,0,0.48,31,1.49,0,63.1,24.5,0,0
1555249,1,0,0.48,31,2.47,0,50.5,1.1,0,0
1555263,1,0,0.48,22,1.49,1,4.6,0.7,0,0
1555299,1,0,0.48,22,1.49,0,34.4,1.6,2,0
1555338,1,0,0.48,12,0.3,0,27.4,1.5,0,0
1555341,1,0,0.48,27,0.5,1,38.5,3.4,0,0
1555348,1,0,0.48,12,1.73,0,35.1,3.4,0,0
1555357,1,1,0.71,15,1.07,0,115.6,16.8,0,1
1555417,1,1,0.48,13,1.49,0,228.3,13.0,2,0
1555468,1,0,0.48,31,2.47,0,10.1,0.8,0,0
1555484,1,1,0.48,15,1.73,0,30.5,1.3,0,0
1555491,1,1,0.48,16,1.49,0,58.5,2.4,2,0
1555517,1,1,0.48,18,1.49,3,81.2,4.5,0,0
1555534,0,0,0.48,25,1.49,0,91.3,8.9,0,0
1555552,1,1,0.63,11,0.0,0,13.2,0.9,0,1
1555582,1,1,0.48,61,0.45,12,92.9,21.1,0,0
1555611,1,0,0.48,18,0.57,0,60.7,9.2,0,0
1555616,1,0,0.48,12,1.73,0,35.4,3.2,0,0
1555673,1,0,0.48,25,1.49,1,63.3,9.4,0,0
1555722,0,0,0.48,25,1.49,0,18.0,7.1,0,0
1555761,1,0,0.48,12,1.74,0,86.9,3.8,0,0
1555762,1,0,0.48,12,1.04,0,13.1,2.8,0,0
1555774,1,0,0.48,36,1.49,1,0.7,0.0,0,0
1555797,1,0,0.48,12,1.09,0,98.8,3.6,0,0
1555831,1,1,0.48,16,1.49,0,34.2,1.1,0,0
1555841,1,0,0.05,10,0.0,0,11.5,2.1,0,1
1555859,1,1,0.48,15,1.49,0,54.7,2.6,3,0
1555871,1,0,0.48,31,2.48,1,87.9,3.8,0,0
1555872,1,0,0.48,19,0.4,0,21.0,1.3,0,0
1555888,1,0,0.95,0,1.02,0,0.0,0.0,0,1
1555890,1,0,0.48,38,1.49,0,132.4,13.4,0,0
1555923,1,1,0.48,21,0.4,1,15.0,3.0,0,0
1555930,1,1,0.48,21,1.49,0,26.9,3.1,0,0
1555955,1,0,0.48,24,1.49,0,26.8,2.6,0,0
1556086,1,0,0.48,25,1.49,0,85.9,11.6,0,0
1556116,1,1,0.48,17,1.49,0,48.0,7.0,0,0
1556152,1,0,1.07,10,1.89,0,0.8,0.0,0,1
1556156,1,1,1.13,21,1.68,1,41.5,3.3,0,1
1556178,1,0,0.48,31,1.49,0,94.8,8.5,0,0
1556239,1,0,0.48,12,1.74,1,44.2,2.7,0,0
1556274,1,0,0.48,20,0.84,0,10.9,2.2,0,0
1556306,1,1,0.48,23,1.49,0,36.9,1.5,0,0
1556313,0,0,0.48,28,1.49,0,69.1,2.6,0,0
1556344,1,0,0.48,21,1.49,0,11.7,3.3,0,0
1556395,0,0,0.71,29,1.27,0,70.5,5.7,0,1
1556402,1,0,0.48,12,0.81,0,25.5,2.6,0,0
1556409,1,1,0.48,12,1.49,0,3.9,0.9,0,0
1556413,1,1,0.48,21,1.44,0,72.3,9.8,0,0
1556426,1,0,0.48,21,1.49,0,59.6,2.3,5,0
1556473,0,0,0.48,42,0.45,1,97.9,10.8,2,0
1556551,1,1,0.48,14,1.59,0,50.9,4.6,0,0
1556579,1,1,1.04,0,0.94,1,20.7,0.6,0,1
1556641,1,0,0.48,13,0.02,1,92.9,8.2,0,0
1556669,1,0,0.73,11,0.73,0,47.9,4.1,0,1
1556671,1,0,0.69,0,1.28,1,63.5,3.3,7,1
1556720,1,1,0.48,24,1.5,0,85.5,6.7,2,0
1556725,1,1,0.48,21,1.5,0,23.5,1.0,0,0
1556766,1,1,0.07,4,0.0,0,6.7,0.2,0,1
1556781,1,1,1.06,0,0.91,0,10.1,2.2,0,1
1556795,1,0,0.48,22,1.5,0,31.1,2.2,0,0
1556797,1,0,0.82,20,0.49,0,29.8,1.3,0,1
1556803,1,0,0.48,23,1.5,0,17.7,1.6,0,0
1556838,0,0,0.48,25,1.5,0,28.7,1.7,0,0
1556866,1,1,0.48,36,1.5,3,214.5,16.8,3,0
1556950,1,0,0.47,19,1.69,0,169.0,8.6,0,0
1556961,1,0,0.47,38,1.5,4,48.8,5.6,0,0
1556974,1,1,0.47,33,1.88,0,53.1,5.7,0,0
1556982,1,1,0.47,28,1.5,0,64.6,3.8,0,0
1557005,0,0,0.47,32,1.5,0,108.4,8.0,0,0
1557033,1,1,1.28,15,0.38,3,34.0,3.2,0,1
1557040,1,1,1.07,0,0.9,0,30.6,2.0,0,1
1557052,1,0,0.16,23,0.0,1,53.8,2.1,0,1
1557139,1,0,0.47,30,1.5,1,21.3,1.5,0,0
1557210,1,0,0.47,19,0.59,0,31.2,5.5,0,0
1557228,1,0,0.93,27,2.02,0,25.5,2.3,0,1
1557241,0,0,0.47,25,1.5,0,75.1,8.1,0,0
1557242,1,0,0.47,12,0.93,0,59.8,4.6,0,0
1557265,1,0,0.47,11,0.55,0,46.4,4.3,0,0
1557290,1,0,1.12,30,1.84,0,19.3,1.2,0,1
1557347,1,0,0.47,18,0.95,0,29.0,2.9,0,0
1557356,1,0,0.47,20,1.5,0,4.1,0.0,0,0
1557403,0,0,0.47,31,1.5,0,30.5,1.6,0,0
1557550,0,0,0.47,32,1.5,0,31.0,1.0,0,0
1557568,1,0,0.47,30,2.49,0,206.3,13.0,0,0
1557577,1,0,0.47,18,0.96,0,56.7,3.1,0,0
1557607,1,0,0.47,14,1.33,0,2.3,0.3,0,0
1557608,1,0,0.47,12,1.5,0,40.7,2.5,2,0
1557703,1,1,0.47,14,1.44,1,15.0,1.0,0,0
1557725,1,1,0.47,15,1.8,0,77.8,5.0,0,0
1557746,1,0,0.47,14,1.5,0,0.6,0.1,0,0
1557816,1,0,0.47,22,0.5,0,55.2,7.4,0,0
1557823,1,1,0.64,0,1.33,0,93.8,5.7,3,1
1557832,1,0,0.47,11,1.75,1,46.9,4.8,0,0
1557869,1,0,0.47,19,0.12,0,61.7,4.3,0,0
1557890,1,1,0.47,25,0.59,0,34.7,2.1,0,0
1557909,1,0,0.47,10,1.75,0,136.2,9.2,0,0
1557988,1,1,0.47,23,1.5,2,63.8,3.0,0,0
1558013,1,1,0.47,23,1.51,0,65.8,3.1,0,0
1558045,1,1,0.93,0,1.04,0,12.2,1.7,0,1
1558059,1,1,0.16,4,0.0,0,13.9,0.7,0,1
1558095,1,0,0.47,18,1.01,0,38.2,3.0,0,0
1558102,0,0,0.47,32,1.51,1,33.1,1.9,0,0
1558115,1,0,0.47,21,1.51,0,19.5,1.0,0,0
1558190,1,0,0.47,37,1.51,0,44.0,3.7,0,0
1558197,1,1,0.47,23,1.51,1,34.9,1.8,0,0
1558206,1,1,0.47,34,1.96,0,68.0,9.4,0,0
1558250,1,0,0.47,25,2.49,0,16.3,3.0,0,0
1558282,1,0,0.47,19,1.09,0,28.3,2.8,0,0
1558311,1,0,0.47,35,1.51,0,33.8,4.8,0,0
1558315,1,0,0.47,30,0.48,0,12.1,1.7,0,0
1558324,1,1,0.47,5,1.75,1,3.9,0.7,0,0
1558406,1,1,0.47,34,1.01,8,76.1,3.5,0,0
1558419,0,0,1.02,23,0.95,0,2.9,0.3,0,1
1558435,1,1,0.47,40,0.55,1,54.0,2.9,0,0
1558437,1,0,0.47,58,1.51,0,372.6,10.9,0,0
1558445,0,0,0.47,24,1.51,0,14.8,1.2,0,0
1558460,1,1,0.47,24,1.51,3,98.7,18.8,2,0
1558463,1,0,0.47,19,0.8,1,62.0,5.6,0,0
1558488,0,0,0.47,31,1.51,0,20.7,1.1,0,0
1558503,1,0,0.47,30,0.51,0,36.4,2.8,2,0
1558508,1,1,0.47,13,1.51,0,51.1,2.4,0,0
1558560,1,0,0.46,29,1.51,1,69.9,4.3,0,0
1558579,1,1,0.46,12,0.95,0,68.2,3.6,0,0
1558632,1,0,0.46,19,0.04,0,33.0,3.1,0,0
1558642,1,1,0.46,18,0.38,0,59.3,3.1,0,0
1558687,1,1,0.46,14,1.7,0,36.9,3.3,0,0
1558698,0,0,0.46,31,1.51,0,116.5,6.3,0,0
1558707,1,0,0.46,30,1.51,0,98.4,4.3,0,0
1558712,0,0,0.46,31,1.51,0,112.7,93.1,0,0
1558723,0,0,0.46,31,1.51,0,59.1,8.0,0,0
1558731,1,1,0.46,23,1.51,0,24.3,1.4,0,0
1558734,1,1,0.46,20,1.13,1,14.7,0.7,0,0
1558817,1,1,0.46,20,1.22,0,22.1,1.9,0,0
1558827,1,0,0.46,11,1.76,0,17.2,0.9,0,0
1558839,1,0,0.46,11,0.77,0,44.4,2.7,0,0
1558867,1,0,0.46,14,1.76,0,32.2,2.0,0,0
1558868,1,0,0.46,37,1.51,0,99.8,6.6,0,0
1558869,1,1,0.46,19,1.3,0,19.9,0.8,0,0
1558893,1,0,0.32,33,0.0,0,45.3,2.2,0,1
1558918,1,0,0.46,21,1.51,0,27.5,1.9,0,0
1558950,1,0,0.46,58,1.51,1,87.8,8.7,0,0
1558952,1,1,0.46,15,1.51,0,24.1,2.9,0,0
1558953,1,0,0.46,11,1.76,0,46.7,2.6,0,0
1558962,1,0,0.46,30,1.51,1,17.2,1.3,0,0
1559005,1,1,0.93,0,1.28,0,179.3,15.7,4,1
1559021,1,0,0.46,30,0.52,0,43.7,3.8,2,0
1559027,1,0,0.46,35,1.51,1,102.9,10.9,0,0
1559038,1,0,0.46,18,1.2,0,19.8,1.8,0,0
1559083,1,1,0.46,11,1.91,0,14.0,0.8,0,0
1559090,1,1,0.46,15,1.51,2,11.5,1.1,0,0
1559091,1,0,0.46,11,1.76,0,51.9,5.9,0,0
1559134,1,1,0.46,30,2.5,0,227.1,9.1,0,0
1559162,1,0,0.46,12,1.07,0,21.8,4.1,0,0
1559251,1,1,0.46,23,1.51,0,172.7,8.7,1,0
1559261,1,0,0.46,30,2.5,2,91.7,4.2,0,0
1559267,1,1,0.46,10,0.97,0,22.2,3.2,0,0
1559326,1,0,0.46,20,1.51,0,15.8,1.7,0,0
1559348,0,0,0.46,24,1.51,0,77.5,10.3,0,0
1559358,1,0,0.46,30,2.5,0,109.8,4.0,0,0
1559377,1,1,0.46,19,1.37,0,120.7,7.2,0,0
1559401,1,1,0.46,20,1.51,0,2.6,1.1,0,0
1559411,1,0,0.46,10,0.82,1,35.4,3.9,0,0
1559441,1,1,0.46,15,1.64,0,93.7,4.1,0,0
1559556,1,1,0.46,14,1.51,0,45.3,3.2,3,0
1559562,1,1,1.18,24,0.67,0,79.7,8.7,0,1
1559642,1,0,0.46,11,1.31,0,7.0,1.5,0,0
1559647,1,1,0.46,13,1.59,0,52.5,4.6,0,0
1559654,1,0,0.24,25,0.0,0,67.7,2.6,0,1
1559673,1,0,0.46,13,0.52,0,156.7,14.4,3,0
1559739,1,0,0.46,29,1.52,0,245.8,15.9,0,0
1559745,1,1,1.32,17,0.98,0,74.6,12.7,0,1
1559751,1,0,0.46,12,0.86,0,68.0,2.3,0,0
1559759,1,0,0.46,36,1.52,0,4.7,0.1,0,0
1559801,1,0,0.46,18,0.17,0,36.4,2.4,0,0
1559802,1,0,0.73,32,2.23,0,27.7,2.0,0,1
1559824,1,1,0.46,20,1.52,0,14.9,2.3,0,0
1559837,1,1,0.46,24,1.52,0,87.3,4.4,3,0
1559856,1,0,1.01,12,0.42,0,105.0,15.0,0,1
1559859,1,1,0.46,20,0.62,0,2.9,0.7,0,0
1559860,1,0,0.46,29,2.5,0,35.2,2.0,0,0
1559884,1,1,0.93,0,1.04,0,0.0,0.0,0,1
1559891,1,1,0.46,15,1.53,3,61.3,8.7,2,0
1559905,1,0,0.46,21,0.11,0,112.9,5.3,0,0
1559915,1,0,0.46,20,1.52,0,8.1,3.0,0,0
1559920,1,0,0.46,20,1.52,2,30.8,1.3,1,0
1559959,1,0,0.46,29,0.53,0,24.8,0.8,0,0
1560021,1,1,0.58,28,0.0,0,110.2,20.8,0,1
1560041,1,1,0.46,22,1.52,1,68.5,2.5,0,0
1560060,1,1,1.04,0,0.94,0,31.3,2.5,0,1
1560080,1,1,0.46,18,1.52,0,145.9,6.9,1,0
1560084,1,0,0.46,14,1.52,0,7.7,0.3,0,0
1560097,1,0,0.46,22,1.52,3,80.7,9.0,0,0
1560101,1,0,0.46,17,0.86,0,36.2,1.8,0,0
1560111,1,1,0.46,13,1.33,1,37.8,1.1,0,0
1560119,1,0,0.46,11,0.54,0,8.6,1.3,0,0
1560141,1,0,0.46,17,0.99,0,45.5,4.5,0,0
1560165,1,1,0.45,20,1.05,0,124.2,16.6,0,0
1560194,1,1,0.45,24,0.21,0,102.5,8.8,0,0
1560255,1,1,0.45,8,1.44,0,12.3,1.1,0,0
1560274,0,0,0.45,23,1.52,0,71.8,4.9,0,0
1560303,1,0,0.45,29,1.52,0,65.0,4.4,0,0
1560315,1,0,0.6,19,0.0,0,55.4,2.6,0,1
1560377,1,1,1.18,0,0.79,0,86.3,10.1,4,1
1560388,1,1,0.45,22,1.52,0,113.3,2.4,1,0
1560398,1,1,0.45,18,0.56,0,28.3,5.4,0,0
1560427,1,1,0.45,10,0.22,0,51.2,3.6,0,0
1560492,1,0,0.45,12,1.74,0,28.8,1.7,0,0
1560534,1,0,0.45,29,2.51,0,91.3,4.3,0,0
1560591,1,1,0.45,11,1.53,2,15.2,1.0,0,0
1560669,1,1,0.45,13,1.77,1,98.9,4.6,1,0
1560715,1,0,0.45,19,0.74,0,12.4,1.2,0,0
1560728,1,0,0.45,29,2.51,0,39.6,3.3,0,0
1560731,1,1,1.01,11,0.88,0,45.9,2.4,0,1
1560743,1,1,0.45,15,1.52,0,11.0,2.1,0,0
1560773,1,1,0.45,22,1.52,0,39.3,3.2,0,0
1560781,1,0,0.45,11,1.77,1,35.0,4.0,0,0
1560812,1,0,0.45,11,0.22,0,9.6,1.6,0,0
1560907,1,0,0.45,40,1.52,0,194.8,9.8,0,0
1560918,1,1,0.45,11,1.52,0,9.2,0.9,0,0
1560949,0,0,0.98,26,0.99,0,46.9,3.2,0,1
1560952,1,1,0.45,14,1.52,2,20.4,1.6,0,0
1561002,1,0,0.45,29,2.51,0,102.0,10.4,0,0
1561013,1,1,0.45,18,1.52,0,118.4,5.7,3,0
1561018,1,0,0.45,29,1.52,0,29.7,2.2,0,0
1561078,1,1,0.45,20,1.52,0,23.1,2.7,0,0
1561101,1,1,0.45,27,1.03,0,110.8,34.5,0,0
1561201,1,1,0.45,24,1.77,0,89.6,9.2,0,0
1561204,1,0,0.45,11,0.42,0,11.4,1.7,0,0
1561216,0,0,0.01,5,0.0,0,0.0,0.0,0,1
1561240,1,1,0.45,20,0.83,0,68.0,7.4,0,0
1561302,1,0,0.45,10,1.77,0,64.8,5.7,0,0
1561316,1,0,0.45,29,0.54,1,37.1,6.6,2,0
1561329,0,0,0.45,30,1.53,0,76.0,4.2,0,0
1561345,1,1,0.45,12,0.33,0,67.4,4.7,0,0
1561353,1,1,0.45,24,0.67,0,84.7,4.5,0,0
1561369,0,0,0.45,30,1.53,0,154.1,8.2,0,0
1561403,1,0,0.45,17,0.52,0,72.2,4.0,0,0
1561430,1,0,0.45,21,1.53,0,20.7,2.6,0,0
1561441,1,1,0.45,20,0.62,0,56.0,2.9,0,0
1561520,1,1,0.45,22,1.53,0,52.1,4.8,0,0
1561554,1,0,0.45,29,2.51,1,94.8,11.1,0,0
1561568,0,0,0.45,30,1.53,0,6.9,0.7,0,0
1561591,1,0,1.28,40,0.69,0,147.3,10.6,0,1
1561605,1,1,0.45,21,0.19,1,99.7,4.5,0,0
1561642,0,0,0.45,30,1.53,0,53.8,3.0,0,0
1561661,1,1,0.45,11,1.53,4,13.0,2.0,0,0
1561727,1,0,0.45,22,1.23,1,37.2,2.1,0,0
1561737,1,0,0.45,13,0.26,0,18.4,1.6,0,0
1561758,1,0,0.45,20,1.53,0,50.2,4.7,4,0
1561774,1,0,0.45,28,1.53,0,96.4,4.6,1,0
1561782,1,0,0.45,23,1.53,0,70.7,5.0,0,0
1561794,1,1,0.18,24,0.0,0,26.4,2.2,0,1
1561835,1,0,1.0,33,0.97,0,11.8,3.9,0,1
1561836,1,0,0.45,33,0.56,0,11.0,4.2,0,0
1561853,1,1,0.45,27,1.9,3,173.3,9.3,0,0
1561895,1,0,0.45,20,1.53,0,19.2,2.9,0,0
1561955,1,1,0.44,20,1.53,0,99.8,18.7,1,0
1561958,1,1,0.44,17,1.51,0,47.7,0.5,0,0
1562026,1,1,0.44,16,1.76,1,65.9,3.1,0,0
1562029,1,0,0.44,12,0.56,0,44.3,1.0,0,0
1562109,1,0,0.44,29,0.51,1,52.5,7.0,0,0
1562186,1,1,0.44,23,1.53,0,35.2,2.1,0,0
1562207,1,0,0.44,15,1.78,0,60.5,6.5,0,0
1562239,1,0,0.38,24,0.0,0,42.9,5.0,2,1
1562283,1,0,0.44,12,1.78,0,23.0,4.1,0,0
1562295,1,1,0.88,26,0.67,2,49.5,4.3,0,1
1562315,1,0,0.44,13,0.23,0,8.8,2.5,0,0
1562338,1,0,0.44,12,1.78,0,40.1,4.5,0,0
1562360,1,1,0.44,25,0.02,0,11.1,4.7,0,0
1562392,1,1,0.44,26,1.53,0,66.3,2.4,0,0
1562433,1,1,0.92,19,1.3,0,0.0,0.0,0,1
1562446,1,1,0.44,19,0.07,0,22.6,2.8,0,0
1562469,1,1,0.44,20,0.24,0,66.6,3.5,0,0
1562490,1,0,0.44,24,0.77,3,11.8,0.8,0,0
1562502,1,1,0.44,20,0.42,1,150.0,13.1,0,0
1562559,0,0,0.44,36,1.53,3,110.1,5.6,0,0
1562580,1,0,0.44,23,1.53,0,15.3,1.3,0,0
1562586,1,0,0.44,17,1.89,0,18.6,0.8,0,0
1562593,1,0,0.44,12,0.58,0,50.4,4.3,0,0
1562598,1,1,0.44,17,1.53,0,97.6,6.6,5,0
1562619,1,1,0.44,16,1.53,0,13.2,0.5,1,0
1562634,1,0,1.08,22,0.89,0,9.5,1.8,0,1
1562642,1,1,0.44,23,1.53,0,81.9,4.9,0,0
1562667,0,0,0.44,28,1.53,0,85.4,6.5,0,0
1562737,1,1,0.44,16,1.53,0,6.5,0.6,0,0
1562760,1,0,0.44,34,2.52,1,163.4,17.0,0,0
1562781,1,1,0.44,10,1.26,0,19.2,1.1,0,0
1562782,1,1,0.44,12,1.78,0,110.3,7.4,0,0
1562783,1,1,0.77,14,1.05,0,24.5,3.2,0,1
1562845,1,1,0.44,19,1.53,0,68.9,6.0,0,0
1562848,1,0,0.44,14,1.01,0,57.3,3.5,0,0
1562859,1,1,0.44,13,1.53,0,1.6,0.7,0,0
1562877,1,0,0.44,8,0.78,1,51.1,2.5,0,0
1562916,0,0,0.44,27,1.53,3,38.2,3.1,0,0
1562939,1,1,0.44,17,1.53,0,3.7,0.8,0,0
1562958,1,0,0.44,34,2.52,0,67.6,5.0,0,0
1562975,1,1,0.44,23,1.53,1,12.5,0.8,0,0
1562978,1,0,0.44,34,2.52,0,12.4,0.8,0,0
1562982,1,1,0.44,34,1.53,0,148.5,4.9,0,0
1562983,1,1,1.25,0,0.76,0,37.7,1.8,0,1
1563007,0,0,0.44,33,0.55,2,24.0,4.1,1,0
1563025,1,1,0.44,11,1.74,0,31.0,3.0,0,0
1563027,1,1,0.44,12,0.15,0,59.6,7.8,0,0
1563066,1,0,0.8,33,2.16,0,16.9,1.8,0,1
1563135,1,1,0.44,17,1.53,0,52.3,3.3,0,0
1563144,0,0,0.44,34,1.53,0,68.5,5.1,0,0
1563193,0,0,0.44,34,0.49,1,53.5,3.6,2,0
1563224,1,1,0.44,23,1.53,0,16.7,0.8,0,0
1563252,0,0,0.41,28,0.0,0,67.5,2.0,0,1
1563269,1,1,0.64,0,1.33,0,27.9,0.7,0,1
1563275,1,0,0.44,12,1.78,0,25.9,1.0,0,0
1563319,1,0,0.44,21,0.71,0,16.4,2.0,0,0
1563324,1,0,0.44,42,1.53,0,109.9,10.2,0,0
1563329,1,0,0.44,65,1.53,1,66.3,15.3,0,0
1563333,1,1,0.44,17,1.53,0,31.5,2.8,0,0
1563334,0,0,0.44,35,1.53,2,148.6,23.9,0,0
1563382,1,1,0.57,40,0.0,0,44.2,1.3,0,1
1563427,1,0,0.44,21,0.42,0,66.9,5.2,0,0
1563463,1,1,0.44,36,1.94,0,131.7,16.3,0,0
1563476,1,0,0.44,19,1.53,0,22.8,2.7,0,0
1563510,1,1,0.44,13,1.53,0,105.8,4.6,1,0
1563520,0,0,0.33,27,0.0,0,10.5,1.2,0,1
1563521,1,0,0.91,0,1.31,0,8.5,1.3,0,1
1563526,1,0,0.44,34,2.52,0,9.3,0.8,0,0
1563530,0,0,0.44,27,1.53,1,47.0,3.1,0,0
1563549,1,1,0.44,17,1.53,0,30.7,1.5,0,0
1563558,1,1,0.44,17,1.53,0,39.5,13.5,0,0
1563559,1,0,0.44,14,1.78,0,20.0,3.2,0,0
1563595,1,0,0.44,12,0.8,0,38.5,0.8,0,0
1563601,1,0,0.44,13,0.98,0,21.5,2.5,0,0
1563604,1,1,0.44,19,0.22,0,59.6,6.4,0,0
1563620,1,1,1.16,14,0.44,0,107.4,13.0,0,1
1563667,1,1,0.44,19,1.54,2,73.3,3.1,0,0
1563761,1,1,0.44,14,1.78,2,47.6,3.8,0,0
1563829,1,0,0.69,25,1.28,1,46.3,4.8,0,1
1563842,1,1,0.44,12,0.37,0,28.6,21.1,0,0
1563859,1,1,0.44,15,1.45,0,28.9,0.9,0,0
1563930,0,0,0.44,35,1.54,1,27.6,2.1,0,0
1563965,0,0,0.43,27,1.54,0,76.1,4.1,0,0
1563972,1,0,0.43,13,1.26,0,50.0,7.0,0,0
1563979,1,1,0.43,15,1.16,1,105.2,117.9,0,0
1563984,1,1,0.43,15,0.51,1,43.4,2.0,0,0
1563988,1,1,0.43,16,1.54,1,90.9,7.2,1,0
1563999,1,1,0.43,23,1.54,0,98.3,11.5,0,0
1564005,1,0,0.33,22,0.0,0,54.9,4.7,2,1
1564063,0,0,0.43,27,1.54,0,146.1,15.4,0,0
1564103,0,0,0.43,35,1.54,0,84.5,15.3,0,0
1564124,1,1,0.43,23,1.54,0,31.9,2.6,0,0
1564133,1,0,0.43,33,2.53,0,131.1,14.5,0,0
1564157,1,0,0.43,14,0.05,1,25.6,4.4,0,0
